,homexGDiff,awayxGdiff,homeShotDiff,awayShotDiff,homeFenDiff,awayFenDiff,homeGoalDiff,awayGoalDiff,result
188,2.751099999999994,12.788800000000112,37,125,46,185,-6,-1,1
189,10.165799999999962,-5.978999999999974,74,-66,137,-83,-1,1,0
190,11.912500000000005,7.382199999999969,122,52,240,65,5,1,0
191,-15.31549999999999,12.909300000000115,-113,125,-170,190,-21,-2,0
192,0.8826999999999714,3.730399999999989,0,77,-7,67,11,-1,1
193,3.82719999999998,-0.4989000000000132,30,-2,50,-21,20,-14,1
194,-2.1809999999999334,0.9857999999999763,-38,-20,-26,-30,-2,4,1
195,0.4828000000000401,-14.488900000000037,-11,-136,1,-185,11,-14,0
196,16.683499999999988,4.548299999999983,171,92,216,79,13,-2,1
197,9.864199999999961,0.06479999999994135,68,-15,133,-19,-2,12,0
198,-16.265099999999983,-0.9720000000000049,-110,-10,-207,-32,0,-16,1
199,1.2401999999999873,-3.7744000000000035,-18,-18,-19,-42,0,-7,0
200,6.4201999999999515,7.6207999999999885,41,38,45,50,3,19,0
201,-1.2789999999999964,0.713599999999964,-19,-21,-24,-34,3,3,0
202,-5.677399999999963,-8.37889999999997,-60,-44,-79,-72,2,-6,0
203,-1.2034000000000056,-1.1713000000000164,-19,-18,7,-22,6,19,1
204,1.010900000000042,-2.9780999999999906,35,-30,56,3,5,-6,1
205,2.630599999999994,3.3217,37,29,41,34,-5,-6,1
206,14.56990000000011,12.874500000000019,136,133,204,260,0,3,1
207,-1.9087999999999212,7.286599999999979,-37,15,-22,47,-1,-2,0
208,-10.475099999999998,-5.641499999999979,-54,-33,-95,-68,-6,-5,1
209,-16.97609999999998,1.6390999999999636,-124,21,-184,21,-23,-7,0
210,4.300299999999979,6.01119999999996,38,108,61,102,22,-3,1
211,12.826300000000021,0.3858999999999497,139,-30,261,-42,0,4,1
212,15.22059999999999,3.1072999999999595,155,-3,193,7,14,-2,1
213,-3.5914000000000286,-17.031400000000023,-33,-107,-105,-206,-25,4,1
214,1.5455000000000112,6.901299999999985,1,26,24,39,8,20,0
215,-1.2635000000000787,-15.551600000000033,-30,-148,-36,-208,13,-11,0
216,-3.5811999999999458,11.192499999999981,-50,83,-56,150,2,-3,0
217,-0.2056999999999931,-2.079100000000018,-13,6,-33,-31,-20,-10,1
218,-2.1406000000000382,-2.089400000000005,-14,-21,0,17,8,-10,1
219,4.313200000000002,-10.748399999999979,45,-102,54,-160,-4,-4,1
220,7.139699999999955,7.894499999999994,53,15,56,47,2,1,0
221,-2.516699999999936,-0.951299999999982,-37,-10,-22,-16,-4,2,1
222,-2.4080000000000155,-2.233600000000038,-25,5,-32,-34,15,-12,0
223,0.12220000000005626,2.0128999999999664,26,25,42,24,9,-4,0
224,-16.193800000000003,1.7582999999999416,-99,-15,-200,-5,1,-3,0
225,14.618100000000098,-0.285900000000062,130,-35,203,-52,3,-1,0
226,16.5696,-14.941500000000051,167,-146,205,-217,15,-9,1
227,2.362300000000033,3.9419000000000253,3,32,32,52,5,24,0
228,-10.651699999999977,7.594799999999978,-61,6,-103,37,-3,3,1
229,7.439399999999971,-5.4649,62,-26,66,-60,0,-8,1
230,-1.873600000000046,-4.429000000000038,-32,-41,-27,-111,11,-22,1
